title_id,genre,sort_code,weekdays,length,subscribers,rating,views,likes,status,daily_pass,title,authors,synopsis,weekdays_all,sort_code_likes,sort_code_subscribers,sort_code_rating,sort_code_views
3916,SUPER_HERO,147,FRIDAY,7,174306,7.31,872873,64670,COMPLETED,FALSE,Eternals The 500 Year War,Marvel,"An international, all-star creative team of writers and artists presents ETERNALS: THE 500 YEAR WAR! Follow the Eternals in their past encounters against the Deviants in this original 7 episode series! Learn how the Eternals interacted with different cultures of the human race across time, gifting humanity with cultural artifacts while also trying to keep them safe from the Deviant threat. It??s a battle that spans centuries, with the fate of the planet at stake!",FRIDAY,147,95,153,147
3350,HORROR,148,FRIDAY,7,60687,8.22,632859,53845,COMPLETED,TRUE,Zombie Ship,"choi hae woong,Choi Insoo,Park Jung Ki","Roberto Hoffman, a Navy SEAL officer, had a loving family and a peaceful life. However, his life takes a sudden turn when zombies appear. After losing his wife and son, Hoffman is only left with his niece, Ara. The two of them hop on the world??s biggest cruise ship, Noah, hoping to find a new land of life. Will this ship promise them the hope they are looking for?
","MONDAY,TUESDAY,WEDNESDAY,THURSDAY,FRIDAY,SATURDAY,SUNDAY",148,145,150,148
4000,ACTION,149,FRIDAY,11,39544,8.93,591950,43145,COMPLETED,TRUE,Bloodhounds,Jeong Chan,"Bark, bark! Yes, I aim to please and do your bidding. And I??ll certainly never bare my teeth ??that is, as long as you don??t show your back. Because it??s a dog-eat-dog world out there. Whether you??re a judge, CEO, boss of the criminal underworld, or a nobody, it doesn??t matter. In the face of money, all are equal.","MONDAY,TUESDAY,WEDNESDAY,THURSDAY,FRIDAY,SATURDAY,SUNDAY",149,148,139,149
2872,DRAMA,150,FRIDAY,4,72124,9.55,457956,42954,ONGOING,FALSE,Ghost on the Roof,Klaus Scrimshaw,"In modern-day Paris, 20-year old Christine Daa?© is an aspiring opera singer whose dreams were shattered by a traumatic incident during an audition one year ago. She has all but given up on returning to the stage, until a mysterious voice on the roof of the Paris Opera House offers her the chance to get her life back. But in order to achieve her dreams, she'll have to ask herself if she's willing to believe in this ghost??and if she can trust him.

A modern retelling of ""The Phantom of the Opera"" by Gaston Leroux.",FRIDAY,150,141,77,150
3898,COMEDY,152,FRIDAY,7,28805,9.21,443792,32628,COMPLETED,TRUE,Ode to Our Youth,Heenari,"??Bye, Yongsu... It??s going to be hard, but please carry on... I really loved you...??
 
Yongsu was dumped today by his girlfriend. And the burden she left is far too big... of a debt. Unfortunate credit delinquent Yongsu is now forced to live each day to the fullest. Every day is a struggle for him to pay up. And he meets various people along the way. His today comes and goes, just like everyone??s todays.","MONDAY,TUESDAY,WEDNESDAY,THURSDAY,FRIDAY,SATURDAY,SUNDAY",152,152,125,151
3911,ACTION,151,FRIDAY,8,83040,9.25,350376,42779,ONGOING,FALSE,Hwarang Flower Knights of the Underworld,"hwieum,striy","Seventeen-year-old Junhwi Kang, who can see ghosts, loses his memory after an accident. After passing the grim reaper??s challenge to win another chance at life, he is thrust into the underworld to live as an intern Hwarang, or Flower Knight. Junhwi is assigned to partner up with Horan, a peace officer partner, as they take on a series of investigations under the supervision of Bihyeongrang. Magicians, monsters, and legendary figures come into play in the mythical underworld. But what will be revealed when Junhwi investigates the circumstances of his own fateful accident?",FRIDAY,151,136,122,152
4012,SPORTS,153,FRIDAY,5,23440,8.48,339065,27489,COMPLETED,TRUE,Be Still My Heart,Ilkwon Ha,"A wayward teenager with existential questions, Sugu has a secret that he can??t tell anyone: he has a swimsuit fetish. When his homeroom teacher catches him peeping on the girls??water polo team at school, Sugu is given only one way out. He must disguise himself as a girl and join the water polo team. He reluctantly accepts, only to discover that there??s much more to the sport than splashing around with cute girls in swimsuits. Somewhere along the way, Sugu might even discover the reason his heartbeat is taking up a new rhythm. 
","MONDAY,TUESDAY,WEDNESDAY,THURSDAY,FRIDAY,SATURDAY,SUNDAY",153,154,148,153
1457,MYSTERY,154,FRIDAY,8,31939,8.12,326238,23085,COMPLETED,FALSE,FINALITY,"Warren Ellis,Colleen Doran","FELICITY ROCKALL was the world??s greatest criminal investigator. She retired at the age of 35 after spending ten years working for international criminal courts.  A young agent from the White House??s Intelligence Support Activity, AMY ASH, is reluctantly sent to get her. There??s been a murder, one apparently insoluble, and Rockall??s skills are required one more time.",FRIDAY,154,151,151,154
95,FANTASY,1,MONDAY,527,3075104,9.86,962116538,48221637,ONGOING,FALSE,Tower of God,SIU,What do you desire? Money and wealth? Honor and pride? Authority and power? Revenge? Or something that transcends them all? Whatever you desire??it's here. ,MONDAY,1,0,2,0
958,SLICE_OF_LIFE,0,MONDAY,705,2214952,9.73,695733568,55951558,ONGOING,FALSE,My Giant Nerd Boyfriend,fishball,"Having a boyfriend who's a full foot taller than you might seem adorable at first, but it usually just ends up causing a whole bunch of minor inconveniences. Follow Fishball as she navigates the Malaysian life with her 6'5"" geeky boyfriend.","MONDAY,WEDNESDAY,FRIDAY",0,3,33,1
352,COMEDY,2,MONDAY,761,1052185,9.56,372364400,21240395,ONGOING,FALSE,Safely Endangered,Chris McCoy,Silly comics for silly people.,"MONDAY,WEDNESDAY",2,15,66,2
1468,ROMANCE,3,MONDAY,131,2757373,9.79,295929485,19789734,ONGOING,FALSE,SubZero,Junepurrr,"What would you sacrifice to save your family?  How far would you go to protect your people? For Clove, the last princess of a near-extinct Dragon clan, the answer is the unthinkable:  MARRY your greatest sworn enemy in an effort to bring peace to your land.",MONDAY,3,2,12,3
372,SPORTS,6,MONDAY,377,1350010,9.91,272708431,14781817,ONGOING,FALSE,Wind Breaker,Yongseok Jo,"Jay's the perfect student. He's got straight As and he's the student body president. But after being coerced into joining the school's biking team, the Hummingbird Crew, he discovers a whole new world outside of studying. What new adventures will he face outside the comfort of his textbooks?",MONDAY,6,9,0,4
1285,THRILLER,5,MONDAY,15,3050001,9.85,244177710,17505848,COMPLETED,TRUE,Sweet Home,"Carnby Kim,Youngchan Hwang","Now a major adaptation on streaming. 
After an unexpected family tragedy, a reclusive high school student is forced to leave his home -- only to face something much scarier: a reality where monsters are trying to wipe out humanity. Now he must fight alongside a handful of reluctant heroes to try and save the world before it??s too late.",MONDAY,5,1,3,5
1537,COMEDY,4,MONDAY,140,2116785,9.81,232039110,18484026,HIATUS,FALSE,Cursed Princess Club,LambCat,"Meet Gwendolyn ??living proof that princesses don??t always have it all. See, although she lives in a castle and her father is the King, Gwendolyn isn??t like a movie princess, or even a fairly-tale princess. She??s got a big heart, but isn??t particularly attractive and doesn??t have a Disney-quality singing voice. But one night, she accidentally stumbles upon the twisted world of the Cursed Princess Club, and her life will never be the same.  Hexed and cast out, the ladies of the club are just the people Gwendolyn needs to show her that just because she doesn??t ??fit the mold??does not mean she??s any less of a princess.",MONDAY,4,4,10,6
79,ROMANCE,18,MONDAY,16,1272559,9.69,171378327,6018065,COMPLETED,TRUE,unTouchable,massstar,Sia is a modern-day vampire who absorbs energy from humans by touching them instead of drinking their blood. She has been desperate to touch Jiho since the day he moved in next door -- but he's a germaphobe. Will Sia best his mysophobia and get to touch Jiho?,MONDAY,18,11,45,7
485,THRILLER,15,MONDAY,11,1585678,9.87,140822357,7294147,COMPLETED,TRUE,Bastard,"Carnby Kim,Youngchan Hwang",There is a serial killer in my house! ,MONDAY,15,6,1,8
809,ROMANCE,12,MONDAY,9,1571362,9.7,139641079,8435216,COMPLETED,TRUE,Oh! Holy,Ahyun,"Who cares if you??re invisible in high school when you can see and talk to the invisible? Reserved and quiet, Jamie Oh prefers to remain in the background and confide only in his friends, who happen to be ghosts. But when the most popular girl in school takes interest in him, his normal -- or rather, paranormal -- life takes an unexpected turn.",MONDAY,12,7,41,9
1471,ROMANCE,8,MONDAY,10,1342690,9.73,136723085,10365022,COMPLETED,TRUE,Ghost Wife,Sejung,"Liz is a normal teenage girl who can see monsters... that want to eat her. The only person who can save her is a demon with a creepy smile and an appetite for live cats. But first, she has to become his fianc?©!","MONDAY,SATURDAY",8,10,34,10
2114,ROMANCE,7,MONDAY,12,1919572,9.55,134971555,12550441,COMPLETED,TRUE,To Love Your Enemy,"Jungyoon,Taegeon","Having mastered the art of lying her way through life, Yeonhee Bae has vowed to leave her past behind and make a fresh start for herself by going to college at 24. But when she runs into someone who knows a secret from her past that could completely ruin her reputation, her hopes for a perfect life suddenly start to crumble. Amidst college gossip, crushes, and jealousy, can the two set aside their differences and embrace each other for who they really are?",MONDAY,7,5,68,11
599,SLICE_OF_LIFE,9,MONDAY,556,489022,9.42,113985036,9595443,COMPLETED,FALSE,As Per Usual,Dami Lee,"Have you ever eaten a sandwich so vigorously that crumbs got all over your hair and when you went to brush it off, split ends from your tired, disintegrating hair also fell out and you had to ask yourself, 'Am I even real?' No? Just me? Okay. Anyway, this is a comic about learning to be a real lady person. ","MONDAY,THURSDAY",9,32,93,12
1536,ROMANCE,10,MONDAY,103,1271640,9.7,105733665,9452430,ONGOING,FALSE,Edith,Swansgarden,"Edith is not your typical heroine. She struggles with her confidence, her morals, and life in general by not only holding herself to high standards, but her men as well. Enter two less-than-perfect men: one who may be the Prince Charming she??s been waiting for to deliver a fairy tale ending, the other a brash reality check who does NOT believe in happily-ever-after.  What will Edith do? Will she sacrifice her standards? Or keep searching for that mythical white knight who may or may not exist in the first place? Funny, messy and sexy, Edith??s journey is relatable to anyone who??s ever left their heart on the battlefield of the dating world.",MONDAY,10,12,42,13
907,COMEDY,13,MONDAY,664,326353,9.34,102425118,8234145,COMPLETED,FALSE,dustinteractive,Dustin Rogers,Dustin squiggles about being Frank.,"MONDAY,WEDNESDAY,FRIDAY",13,54,102,14
1524,DRAMA,17,MONDAY,122,1060970,9.58,80611136,6974024,ONGOING,FALSE,The Four of Them,Mai Hirschfeld_,"Getting crushed by your crush. Coming out to your parents. Learning that your sister is your biggest dating rival.  High school sure does have its share of twists, turns and moments of high drama. To get through it all with your smile and sanity intact, you??re going to need some friends. Really good friends.  Friends like Johnny, Mariel, Gaby and Martina who, one way or another, will find a way to get through their teenage years together.",MONDAY,17,14,64,15
1267,FANTASY,11,MONDAY,80,1152053,9.62,75882174,8720594,ONGOING,FALSE,The First Night With the Duke,"MSG,Teava,Hwang DoTol","A handsome, selfish noble falls for a beautiful, kind commoner -- at least, that??s how the story??s supposed to go. When an average college student wakes up as Ripley, an extra in her favorite romance novel, she resolves to enjoy the luxuries of her character??s status while watching the novel's plot unfold from the sidelines. However, her plans are soon derailed when she finds herself in bed with no other than Duke Zeronis, the novel??s hero! Dodging the villainess??schemes, the Duke??s advances, and her own feelings, can Ripley keep the story on track and survive beyond the first night?",MONDAY,11,13,55,16
2066,ROMANCE,14,MONDAY,68,1353988,9.79,74400434,7728070,HIATUS,FALSE,Nice To Meet You,Wishroomness,"A ditsy university student Mew finds a lost student card. Instead of doing the sensible thing, Mew decides to let fate take the wheel and try something silly. Little did she know, she would be confronting the owner of the card, Daze who has some things to say about what she did. Did Mew make the biggest mistake of her life? or the best decision of her life? Follow these two adorable goofballs to find out!",MONDAY,14,8,13,17
854,ROMANCE,21,MONDAY,169,552621,9.18,73442231,5517823,COMPLETED,FALSE,Big Jo,Jungle Julia,"Jo doesn't take crap from no one. 

Being fat as a teenager isn't easy, even when you know you're awesome. Watch as the clever Joan Rodriguez deals with school, bullies and all those people trying to change her.",MONDAY,21,27,114,18
985,SLICE_OF_LIFE,16,MONDAY,401,341388,9.79,66479868,7260893,COMPLETED,FALSE,A Budgie's Life,Muffin Girl,"When it comes to birds we think they are just fluttering little creatures who have no contact with humans whatsoever. But bird owners know that's not true! Like pet dogs and cats, birds have a personality of their own..","MONDAY,SUNDAY",16,52,15,19
65,THRILLER,36,MONDAY,17,456164,9.66,66199243,2827494,COMPLETED,TRUE,HIVE,Kyusam Kim,Gigantic oxygen-doped bees are attempting to dominate the human race by reversing the food chain. Lee is a mid-level manager at a large company who only has one thing on his mind: to save his family from the bug-apocalypse.,MONDAY,36,35,49,20
1261,SF,19,MONDAY,189,757903,9.78,65971442,5873419,ONGOING,FALSE,Room of Swords,Toonimated,"The 34th time Gyrus wakes up in a world ruled by monsters, he still thinks it's his first! Little does he know, he's stuck in a loop until he can survive long enough to collect the treasured ??boss sword??from the Boss of Monsters and unlock the mythical Room of Swords before he dies agai-??whoops, too late! Well, here??s to lucky thirty-five??
1260,Life Outside the Circle,DRAMA,H-P Lehkonen,SUNDAY,47,206131,9.39,12186248,975391,COMPLETED,False,The heartwarming tale of two men who find love in the Finnish countryside.
1250,Phantom Paradise,FANTASY,Rurisen (L. Zhu),FRIDAY,131,627784,9.49,42923229,3427747,COMPLETED,False,A male concubine climbs his way up in the imperial harem of Phantom Paradise",MONDAY,19,23,17,21
523,SLICE_OF_LIFE,22,MONDAY,742,189642,9.66,65727238,4641126,COMPLETED,FALSE,Lunarbaboon,Lunarbaboon,Lunarbaboon is a half man/half moon monkey trying to make sense of it all. ,"MONDAY,TUESDAY,FRIDAY",22,78,51,22
83,FANTASY,26,MONDAY,512,235814,9.7,49618363,3564024,ONGOING,FALSE,Kubera,Currygom,"When Kubera loses her entire village on her 16th birthday, her salvation comes in the form of the magician, Asha. Together they journey through a world of Gods and Suras, magicians and pure-bloods. Intent on solving the mystery behind her past, Kubera may also hold the key to changing the world.",MONDAY,26,68,44,23
1185,SUPERNATURAL,33,MONDAY,5,884156,9.75,46300970,2881903,COMPLETED,TRUE,My Boo,Jeongseo,When you have an invisible roommate.,"MONDAY,TUESDAY,WEDNESDAY,THURSDAY,FRIDAY,SATURDAY,SUNDAY",33,17,27,24
2052,ROMANCE,20,MONDAY,80,873114,9.79,44187415,5735108,ONGOING,FALSE,Your Smile is a Trap,AENGO,"Ex-idol trainee Kiyu has lived his whole life adored by everyone for his good looks. But he dreams of ordinary high school life, so when he puts on glasses to blend in with his peers, he finds that making friends is a lot harder when you don??t have your looks to fall back on. Not to mention he??s also socially awkward, his new seatmate has a permanent scowl on her face, and his fans have tracked him down at his new school.",MONDAY,20,18,14,25
2578,HORROR,31,MONDAY,34,891870,9.75,41426240,3099445,HIATUS,FALSE,Everything is Fine,Mike Birchall,"Sam and Maggie are a normal couple, in a normal house, in a normal neighborhood. There is nothing strange about their heads, their neighbors or their sweet little dog. Everything is Fine.",MONDAY,31,16,26,26
2025,TIPTOON,42,MONDAY,176,517125,9.21,40936891,2046213,ONGOING,FALSE,WEBTOON Now,"Wyatt the Cat,LOZOLZ",Get your WEBTOON news here!,MONDAY,42,29,110,27
1657,ACTION,28,MONDAY,98,783428,9.76,36783128,3545430,ONGOING,FALSE,Code Adam,Atterozen,"They were trained as children to become super-soldiers. Human beings literally created in a lab to fight on the front lines of a bloody war. But when the war ends, what??s to be done with the human-weapons? The subject of brutal experiments, some choose to break free and search for a cure before their own powers consume them.",MONDAY,28,21,23,28
1574,COMEDY,23,MONDAY,250,268382,9.36,36249534,4258757,COMPLETED,FALSE,DON'T HATE,Pink_Alien,"After the devastation of WWIV, humans have become virtually extinct and left the rest of the animal kingdom for themselves. Several decades of evolution later, the animals have grown in both population and human-like intelligence. Bucky is the last human on earth, and not everyone is a fan of his human history. He faces constant harassment and discrimination from his animal classmates to which he dreams of eradicating. It's not until he saves an all-powerful killer whale that his simple act of kindness becomes an endless cycle of pandemonium. ","MONDAY,THURSDAY",23,63,98,29
2142,COMEDY,27,MONDAY,16,628674,9.62,33613899,3557301,COMPLETED,TRUE,The Wolf & Red Riding Hood,XUANN,"High school student Anna wakes up one day to find that she??s super hairy, incredibly strong, and craves meat all the time. Her mom thinks it??s puberty??until Anna grows ears and a tail. Definitely not puberty. Can she figure out how to stop herself from becoming a werewolf before the full moon?","MONDAY,TUESDAY,WEDNESDAY,THURSDAY,FRIDAY,SATURDAY,SUNDAY",27,26,56,30
1910,ROMANCE,24,MONDAY,80,485921,9.61,29117361,4225084,ONGOING,FALSE,The Doctors are Out,Blau,"The beloved Dr. Matias Guevara tends to his patients in his little neighborhood health clinic, unaware that Dr. Fernando Guevera opened his new veterinary clinic right next door! With their patients confused and their tolerance running thin, the two grown men constantly bicker and compete! Will their similar names and professions cause their rivalry to go untreated, or will they heal each others broken hearts?!",MONDAY,24,33,57,31
1445,DRAMA,25,MONDAY,146,294906,9.73,28996068,4053101,HIATUS,FALSE,Heir's Game,suspu,"When a new heir to the duchy of Belluna comes of age, there is held the Heir's Game: a brutal series of duels to determine the heir's bodyguard. When Theuden, the new heir, meets Isran, a quiet duelist with a mysterious past, their love will threaten to change everything.",MONDAY,25,58,36,32
1983,COMEDY,29,MONDAY,11,472204,9.77,27371029,3248579,COMPLETED,TRUE,Toaster Dude,"littlebobler,soaporsalad","All his life, Dude has had one simple dream: to own a toaster. And he??s finally done it. Nothing could possibly go wrong... right?","MONDAY,THURSDAY",29,34,20,33
1407,FANTASY,34,MONDAY,62,630890,9.75,26899188,2871271,HIATUS,FALSE,EMPYREA,OHKATES,"For centuries, twelve Guardians and the Knights who serve them have protected Mankind from the fearsome Keres, ancient creatures with a thirst for souls. However, a series of sudden and brutal attacks threatens the fragile peace between Realms. Now Hawk, a Knight who bows before no one, and Kira, a young inventor, find themselves in the eye of the storm and will have to rely on each other to navigate through decadent courts of intrigue and deceit...",MONDAY,34,25,28,34
84,FANTASY,44,MONDAY,351,352619,9.54,26313505,1681669,ONGOING,FALSE,Trump,Chaeeun Lee,"On February 29th, children under the age of 14 are said to have their wishes granted on a day known as Melly Day. In a world where humans are said to be blessed by the gods, Hiasen has been granted the ability to manipulate mana in his dreams... but all he really wants is to see his mother again. When his wish is granted on Melly Day, the world as he knows it changes forever.",MONDAY,44,49,73,35
3039,FANTASY,32,MONDAY,37,775276,9.71,25552488,2895321,ONGOING,FALSE,Tricked into Becoming the Heroine's Stepmother,"HARIHEEN,MOKGAMGI","After her death, Daisy Heidi is reincarnated into the world of ??Why Did the Duke??s Daughter Roll Across the Pumpkin Patch??? a so-called ??tragedy??novel where the beautiful heroine Pierta indulges in reckless lust and hedonism with ten ardent suitors to a bitter end. Though Daisy is reborn as a poor commoner in this world, she has one distinct advantage over others in her second chance at life -- she??s the author of the original novel! When fate brings Daisy into the lives of the novel??s heroine Pierta and her dashing father Duke Henstone, Daisy vows to do everything she can to prevent Pierta??s future of despair.",MONDAY,32,22,39,36
2576,COMEDY,30,MONDAY,83,413799,9.47,25428095,3181825,ONGOING,FALSE,Rooftops & Roommates,Zaanart,"Jeb is an architecture major at university, rooming with his best friend Todd. There's just one problem... Jeb??s secretly a gargoyle! Between studying, partying, and a bad ghost problem, will Jeb be able to keep his true identity a secret?","MONDAY,FRIDAY",30,40,87,37
561,SUPER_HERO,67,MONDAY,85,276015,8.92,24535517,918029,COMPLETED,FALSE,Heroine Chic,"David Tischman,Audrey Mok",Zoe Porter isn??t a superhero. She doesn??t have super powers. But she is going to be the hero of her own life - and she??s going to do it with style! ,MONDAY,67,61,126,38
1381,SLICE_OF_LIFE,39,MONDAY,216,302390,9.59,22651279,2154889,COMPLETED,FALSE,Cat Loaf Adventures,kyutepastry,Follow the adventures of Cat Loaf and other pastry treats!,"MONDAY,SUNDAY",39,57,63,39
1264,DRAMA,35,MONDAY,76,419204,9.36,20124308,2857314,ONGOING,FALSE,No Longer A Heroine!,Maenggi Ki,"Lisa Cheon used to be the nation??s favorite on-screen idol, but swiftly falls from grace after being framed as a drug addict. She is offered the opportunity to turn it all around by starring on a new TV show, but it won't be easy: her character??s love interest is her ex-boyfriend, and she??s too nervous to act without alcohol. Can Lisa regain what she has lost and face the demons of her past?",MONDAY,35,39,97,40
2190,COMEDY,41,MONDAY,11,333184,9.66,19953514,2064961,COMPLETED,TRUE,My Daughter is a Zombie,Yun-chang Lee,"One year after an unprecedented zombie attack that killed hundreds of thousands, South Korea has finally been declared zombie-free. But Jeonghwan holds a secret: his daughter is the last zombie left on earth. When her cravings are satisfied and her violent tendencies die down, it almost seems like there??s hope for her to have a normal life. But how long can he keep Su-ah a secret from everyone else?","MONDAY,TUESDAY,WEDNESDAY,THURSDAY,FRIDAY,SATURDAY,SUNDAY",41,53,50,41
585,COMEDY,69,MONDAY,426,80971,5.64,19505467,820657,COMPLETED,FALSE,BuzzFeed Comics,BuzzFeed Comics,Comics that get you.,"MONDAY,TUESDAY,WEDNESDAY,THURSDAY,FRIDAY,SATURDAY,SUNDAY",69,115,142,42
1951,ROMANCE,38,MONDAY,107,271232,9.76,17716624,2330645,ONGOING,FALSE,Marry Me!,Miku Yuki,"Civil servant Sinn gets a huge surprise on his 29th birthday when he is chosen as the first subject of an experimental new law to marry someone he's never met. His marriage partner is Mari, a recluse who has yet to experience the small joys of life. Now the two must navigate their relationship as a married couple, all while proving -- or disproving -- that the law will benefit the greater good of society.",MONDAY,38,62,24,43
2533,ROMANCE,37,MONDAY,57,452811,9.51,17351248,2584055,ONGOING,FALSE,To You Who Swallowed a Star,ARI,"When Jiu Seo moves out of her childhood friend??s mansion and into a small one-bedroom apartment, she thinks her world is ending -- that is, until she meets Hajun and Hayul, the neglected children who live downstairs. When a scouting offer comes in for Hajun to join an idol survival program, Jiu encourages him to audition, completely unaware of how it will change the trajectory of her and everyone else??s lives forever.


",MONDAY,37,36,80,44
380,COMEDY,70,MONDAY,503,61204,8.52,16015175,803332,COMPLETED,FALSE,3-Second Strip,Bae Jin-Soo,Just spend three seconds of your day on this three-panel comic!,"MONDAY,TUESDAY,WEDNESDAY,THURSDAY,SUNDAY",70,122,132,45
1358,FANTASY,46,MONDAY,56,517291,9.68,15979311,1656874,COMPLETED,FALSE,Aerial Magic,walkingnorth,The daily life of an apprentice witch.,MONDAY,46,28,46,46
184,SLICE_OF_LIFE,66,MONDAY,213,107113,9.66,15871923,918815,COMPLETED,FALSE,My Kitty and Old Dog,cho,"Nang-Nak, an old poodle with blurred vision, and Soondae, an adorable kitten, love their owners and are loyal to them. Here are episodes of a mature dog and an energetic young kitten who will always wait for their owners to give them love and affection.","MONDAY,TUESDAY,WEDNESDAY",66,103,52,47
2575,ACTION,45,MONDAY,51,433482,9.56,15748923,1671210,ONGOING,FALSE,Dungeons & Artifacts,"Zerowater,UMKY","A dungeon-guiding gig goes sideways for explorer Stetch Atelier when the prince who hired him tricks him into activating a fatal curse. But instead of staying dead, Stetch is resurrected by a sentient artifact that offers him a deal that may help him get his revenge. To hold up his end of the bargain, Stetch sets off on a long journey of raiding dungeons, slaying monsters, and making new enemies and friends along the way.",MONDAY,45,37,67,48
1963,TIPTOON,48,MONDAY,54,205242,9.75,15471495,1578163,COMPLETED,FALSE,Staying Healthy Together,Various Artists,"A series of tips for staying safe during the COVID-19 outbreak. Brought to you by the WEBTOON Staff and Original Creators around the world. For the most recent information about the novel virus COVID-19, go to the World Health Organization's (WHO) website at www.who.int. Let's stay healthy together!","MONDAY,TUESDAY,WEDNESDAY,THURSDAY,FRIDAY,SATURDAY,SUNDAY",48,74,30,49
2140,ROMANCE,50,MONDAY,12,413461,9.59,15350528,1541757,COMPLETED,TRUE,Love Doesn't Talk,Ann,"They say third time??s the charm, right? After three misunderstandings, sparks start to fly between classmates Yuzuki and Kou, and what stems from fate turns into friendship and eventually blossoms into love. But you can??t have a high school romance without a love triangle. Enter Subaru, a boy from another class who isn??t afraid to go after Yuzuki??s heart! Who will Yuzuki choose in the end: the quiet and inexpressive Kou or the bold and friendly Subaru?","MONDAY,TUESDAY,WEDNESDAY,THURSDAY,FRIDAY,SATURDAY,SUNDAY",50,41,62,50
2275,THRILLER,43,MONDAY,9,346474,9.74,14617663,1710066,COMPLETED,TRUE,PIGPEN,"Carnby Kim,Beom Sick Cheon","A relaxing getaway in paradise, or a death trap? A young man wakes up on a breathtaking beach, but he has no idea who he is or how he got there. Try as he might to piece it all together, untangling this mind-bending mystery won??t be easy when every clue leads to more maddening questions... and the family that welcomes him into their home is not what they seem.","MONDAY,TUESDAY,WEDNESDAY,THURSDAY,FRIDAY,SATURDAY,SUNDAY",43,51,32,51
1797,DRAMA,49,MONDAY,89,357554,9.09,14484800,1571110,HIATUS,FALSE,Midnight Rain,Pani," For work purposes, Noemi's family settled in the estate of one of the wealthiest families in the country. There she meets Blade, the hot-headed prince, and Soren, the illegitimate son. Enjoying simple days of innocence and love, Noemi's happy life quickly shatters into complete darkness. After tragedy, jealousy and betrayal, what will be waiting for Blade, Soren, and Noemi at the end of the road? Will love be able to save them?  ",MONDAY,49,48,121,52
2647,ROMANCE,59,MONDAY,4,503198,9.34,13548161,1052276,COMPLETED,TRUE,Nevertheless,Jeongseo,"Now a major adaptation on streaming.
What happens when a girl who wants to date but doesn??t believe in love meets a guy who likes to flirt but thinks relationships are a drag? That??s how it is for Nabi and Jae-eon, two art students who meet in college and develop a strong connection -- inspired by butterflies. As they get to know each other and their relationship progresses, they??ll face the early stages of attraction and the ups and downs of dating. This story will make you long to be in a relationship -- even when you know it won??t be easy.","MONDAY,TUESDAY,WEDNESDAY,THURSDAY,FRIDAY,SATURDAY,SUNDAY",59,31,101,53
1878,HORROR,51,MONDAY,9,365962,9.6,13339887,1463112,COMPLETED,TRUE,Rot & Ruin,"Taylor Grant,Alempe,Jonathan Maberry,Kylie Hunsinger,ITSURYUU,Jean","Benny Imura and his friends must navigate a post-apocalyptic zombie-infected America in which teenagers are forced to find labor or face starvation. When Benny grudgingly joins his annoying older brother Tom as an apprentice zombie hunter, he soon discovers that almost everything he believed about his sheltered life is wrong--and zombies aren??t the greatest thing to fear in the Rot & Ruin.

Based on the novel Rot & Ruin by Jonathan Maberry.",MONDAY,51,47,59,54
2431,FANTASY,40,MONDAY,62,421299,9.54,13339364,2101874,ONGOING,FALSE,Spells From Hell,"WmW,Silke Tara","James Chao, a hard-working, straight-A college student, suddenly finds a bubbly, curious fox spirit summoned into his room. Scarlet??s appearance forces him to confront all the magic that exists in the world--something he??s avoided ever since he was little. Together, they discover secrets about themselves and the world they live in, a world which reveals itself to be less peaceful than it seems, a world where Heaven, Hell, and Earth are at war.",MONDAY,40,38,72,55
2964,FANTASY,53,MONDAY,16,708352,9.8,13258637,1420241,ONGOING,FALSE,Morgana and Oz,Miyuli,"What happens when a struggling witch meets an angsty vampire? Either love or war. Morgana belongs to a long line of witches, and Oz to the rival vampire clan. After a chance encounter??and maybe a few stray spells??these two need to find a way to work together, or risk all-out war between coven and clan.",MONDAY,53,24,11,56
1265,DRAMA,52,MONDAY,7,325070,9.75,13253562,1454501,COMPLETED,TRUE,Death's Game,"LEE WONSIK,GGULCHAN","He??s perennially unemployed, his ex-girlfriend has moved on, and he??s just lost all his life savings to a bitcoin scam. Burdened by societal pressures, Yijae Choi decides to take his own life. Insulted by his flippant attitude towards dying, Death comes to punish him with her game: he must experience death over and over again through 13 other lives. But if he can find a way to survive the imminent death coming for these lives, he gets to live out their lifetime. His life was a bust, but what about the lives of others?","MONDAY,TUESDAY,WEDNESDAY,THURSDAY,FRIDAY,SATURDAY,SUNDAY",52,55,29,57
2810,THRILLER,63,MONDAY,9,399164,9.28,13116644,988382,COMPLETED,TRUE,All of Us Are Dead,Joo Dong-geun,"Now a major adaptation on streaming.
Life at Hyosan High School is nothing special??until the students realize they??re in ground zero of a deadly virus that turns its victims into flesh-eating monsters. As the virus tears through their schoolmates in a matter of hours, they realize they have nowhere to run. Trapped in their high school with zombified versions of their friends and teachers, they must find a way to fight -- and escape with their lives.","MONDAY,TUESDAY,WEDNESDAY,THURSDAY,FRIDAY,SATURDAY,SUNDAY",63,43,105,58
2134,THRILLER,56,MONDAY,6,410506,9.68,12369730,1197152,COMPLETED,TRUE,Rotten,Goodguy,"Jaeshin sees dead people, and Officer Han can sniff out evil. Literally. Their search for a missing friend leads them and professional stuntwoman Yuhyeon into a tangled web of vile cover-ups and twisted violence. Can they handle the overpowering stench of evil?","MONDAY,TUESDAY,WEDNESDAY,THURSDAY,FRIDAY,SATURDAY,SUNDAY",56,42,47,59
